Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	10	0.0357423690042176	5.0821266455962566E-5	TNFRSF9, TNFRSF1B, RASSF6, SGK2, NME1, ANP32A, TRIM24, FAS, LRP5, DAPK1	175	170	17535	5.894117647058824	0.06602491604604854	0.06602491604604854	0.08328691234675833
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	8	0.028593895203374083	5.4374292653989006E-5	LCN2, CCL21, P2RY2, IRF1, TFPI, MAPK9, ADAMTS12, FAS	175	98	17535	8.179591836734694	0.07047449824988161	0.03588097117102884	0.08910724629198619
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	12	0.04289084280506112	1.1411885897286928E-4	TNFRSF9, ORM1, TNFRSF1B, S100A8, WFDC21, CYP2C7, S100A9, ABCC3, TFPI, HP, LBP, FAS	175	280	17535	4.2942857142857145	0.14220016449050144	0.0498431152874903	0.18692919472301783
GOTERM_BP_DIRECT	GO:0042493~response to drug	15	0.0536135535063264	8.113099775445953E-4	TSPO, GSTA3, GNA12, CYP2C7, HP, LCN2, ORM1, CD36, NME1, PTK2B, MAPK9, FABP4, SRD5A1, GRK5, FAS	175	528	17535	2.846590909090909	0.6640668763735293	0.2386870678727231	1.3218371176216936
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	12	0.04289084280506112	0.0010956710718031332	TNFRSF9, ZFP385A, RASSF6, S100A8, HIP1R, S100A9, IRF1, GRK5, PAK1, FAS, GAPDH, DAPK1	175	366	17535	3.2852459016393447	0.7708524690647431	0.25522852199782253	1.7812400666934791
GOTERM_BP_DIRECT	GO:0060416~response to growth hormone	4	0.014296947601687041	0.0011198447229783604	CD36, IRF1, SRD5A1, HP	175	21	17535	19.085714285714285	0.7781856837614556	0.2219665623476812	1.8202013332262568
GOTERM_BP_DIRECT	GO:0071222~cellular response to lipopolysaccharide	8	0.028593895203374083	0.0014004415972548008	LCN2, TNFRSF1B, TSPO, CD36, P2RY2, TFPI, MAPK9, LBP	175	167	17535	4.8	0.8479449556061321	0.23591270919363094	2.2713855865173604
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	7	0.02501965830295232	0.002125431807496347	LCN2, CCL21, IRF1, MAPK9, FABP4, ADAMTS12, FAS	175	133	17535	5.273684210526316	0.9427094958713171	0.30054411187657404	3.428132587759758
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	9	0.03216813210379584	0.0023568266570076985	B4GALT1, TNFRSF9, TNFRSF1B, SGK2, PRG4, PTK6, DHCR7, IRF1, FAS	175	234	17535	3.853846153846154	0.9580515424257884	0.2969787636424698	3.79461616477732
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	8	0.028593895203374083	0.0025863787289695287	ULK1, PTK6, ERN1, TRIM24, GRK5, PAK1, CAMKK2, DAPK1	175	186	17535	4.309677419354839	0.9692109454604276	0.29394320773704774	4.15689044775297
