Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0071347~cellular response to interleukin-1	37	2.230259192284509	6.7640463438359275E-15	CCL3, CCL2, MMP9, EDN1, CXCL2, AQP4, NFKB1, CX3CL1, MMP3, SOX9, CCL4, MMP2, CCL7, CCL21, SERPINE1, ZC3H12A, FAS, NOS2, ADAMTS12, MYC, ICAM1, HYAL2, CEBPB, PTGER4, BYSL, CHI3L1, PSMB9, LCN2, INHBB, CCL12, SERPINA3N, SFRP1, IRF1, TFPI, PDGFRA, SMPD3, VLDLR	1481	98	17535	4.470193884441015	3.411237958772517E-11	3.411237958772517E-11	1.2900791546144319E-11
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	67	4.038577456298976	9.060678813880619E-15	S100A8, PTGS2, MMP9, S100A9, EDN1, GGT1, CNP, NFKB2, MMP3, NRADD, CXCL10, EDNRB, TNFRSF11B, SERPINE1, CSF2RB, FAS, LBP, NOS2, LOXL1, ICAM1, PTGER2, C5AR1, NCF2, PTGER4, JUNB, TNFRSF9, SERPINA3N, THBD, TNFRSF10B, ADM, ABCB1B, JUN, PDE5A, TFPI, ALDOA, ALPL, CXCL1, TNFRSF21, CCL2, TNF, LITAF, DUSP10, NFKBIA, TNFRSF8, CXCL6, DCN, IRAK3, TNFRSF1B, ACE, WFDC21, JUND, CEBPB, ABR, NOS1, IL1RN, SPARC, LGALS9, SOD2, ORM1, RPS6KA3, PENK, KCNJ8, ABCC3, IKBKB, CD14, VLDLR, F2R	1481	280	17535	2.833136394328157	4.585598567530269E-11	2.2927992837651345E-11	1.7341683644644945E-11
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	38	2.2905364677516573	9.340050602675034E-15	CCL2, FOSL2, TNF, TNC, MMP9, COL3A1, HSPA1A, ASNS, POSTN, DCN, HSPA1B, PSPH, TIMP3, MMP2, SRC, ACTG1, PTK2B, JUND, NOS2, THBS1, FOSL1, PRKCA, ACTB, PTGER4, MAP1B, LMNA, CHI3L1, MGP, FOSB, MBD2, MMP13, JUNB, INHBB, CD36, BTG2, JUN, COL1A1, CLCN6	1481	104	17535	4.326143977561939	4.6974424350310073E-11	1.5658141450103358E-11	1.7763568394002505E-11
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	53	3.194695599758891	2.993895190837329E-13	PDGFB, PDGFA, EDN1, MMP3, MMP2, CXCL10, CXCR4, TIAM1, SEMA3C, SEMA3B, PAK1, FGF1, FAM83H, CYR61, PRKCA, PLD1, MYADM, TNFAIP6, SPAG9, TRIM32, PDGFRA, SDCBP, PDGFRB, LAMC2, SEMA4D, COL1A1, CCL3, FGR, CCR1, CSF1, CX3CL1, ITGB1, CCL7, PTK2B, THBS1, PLET1, CREB3, MAP2K1, MYO1C, SPHK1, MYO1F, MCAM, SNAI1, CDH13, CORO1A, SEMA6B, ITGA5, CXCL16, HBEGF, ABCC1, TRIP6, PLAU, F2R	1481	205	17535	3.061066187974506	1.5082145532474556E-9	3.770536105562883E-10	5.702660565987117E-10
GOTERM_BP_DIRECT	GO:0016477~cell migration	51	3.074141048824593	8.363325486434552E-13	PVR, CTHRC1, SDC4, CD151, CD2AP, MMP2, CD44, GAB2, CTGF, TIAM1, CXCR4, DEPDC1B, NRG1, MATK, PRKCI, RGD1561161, SIRPA, TNS3, SDC1, PDGFRA, PDGFRB, TREM1, LAMC1, TNFAIP1, LCP1, FGR, PEAK1, PTK7, ABI2, ITGB1, SRC, FAT1, LIMD1, ADAMTS12, CD24, THBS1, FSCN1, RHBDF1, ITGA4, CD63, ADGRG1, SNAI1, COL5A1, CORO1A, FYN, LAMA5, HBEGF, JAK3, TNK2, KCTD13, SRMS	1481	197	17535	3.0651706728544643	4.212599269415307E-9	8.425198316786009E-10	1.5928258711994658E-9
GOTERM_BP_DIRECT	GO:0042060~wound healing	39	2.3508137432188065	1.5903793327212594E-12	DCBLD2, LTBP1, PDGFB, S100A8, PDGFA, TNC, ERBB2, CXCL2, COL3A1, TGFB3, PTK7, POSTN, DCN, CX3CL1, MMP3, CDH3, SDC4, MIR21, TPM1, TIMP1, SERPINE1, TGFA, PAK1, NOS2, NRG1, EGR1, PLAT, KLF6, ARHGEF19, TP53, SPARC, MMP12, NOTCH2, SDC1, PDGFRA, PDGFRB, COL1A1, WNT7A, PLAU	1481	126	17535	3.6647535449020934	8.010817009740379E-9	1.3351361127789119E-9	3.0289659669335833E-9
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	47	2.8330319469559977	1.207985047953526E-11	NRP2, GNA13, RTN4, SAT1, CYP1B1, PTGS2, PDGFA, ESM1, MMP2, GJA5, PRKX, EPHB2, CTGF, PTK2B, SERPINE1, ROBO4, RHOB, TGFA, ZC3H12A, PLCD1, ANGPT1, RAPGEF3, FGF1, RAMP1, ANGPTL4, PRKCA, TBX4, TBX1, ACKR3, MFGE8, MYH9, MCAM, ADGRG1, FLNA, THY1, ANXA2, PRKD1, CCL12, VEGFC, PDCL3, SRPX2, MYH9L1, JUN, ADM2, WNT7A, PLAU, ADAM15	1481	184	17535	3.024340927105657	6.08464173490475E-8	8.692345621064135E-9	2.3006574423334314E-8
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	54	3.25497287522604	2.0405542261236758E-11	SAT1, PDGFB, PTGS2, MITF, JAG1, NRADD, CXCL10, TNFRSF11B, CDCA7, SERPINE1, FAS, NOS2, FANCA, MATK, PTGER2, TP53, CDK6, MBD2, JUNB, TNFRSF9, TNFRSF10B, CXCL1, TNFRSF21, TNF, FGR, FOXM1, TNC, ERBB2, CXCL2, EGLN3, TNFRSF8, NFKBIA, CXCL6, SOX9, SRC, TNFRSF1B, JUND, PKD2, PLCD1, CREB3, S100A11, ANXA1, DUSP22, SPARC, GUCY2C, TNFSF9, LAMA5, FYN, IRF1, TNK2, WNT7A, PLAU, SRMS, KLF4	1481	234	17535	2.732301459512803	1.0278283124609544E-7	1.2847854446995655E-8	3.886311272793819E-8
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	59	3.556359252561784	2.286524652749512E-11	FOSL2, PDGFB, PDGFA, MMP9, EDN1, TGFB3, ACOT2, PDLIM1, POSTN, MMP3, CBFA2T3, ADORA1, MMP2, PKM, PLOD2, CXCR4, CYGB, ANGPT1, FAS, PAK1, NOS2, LOXL2, EGR1, ICAM1, NOL3, CRYAB, MMP13, DDIT4, VEGFC, ADM, ABCB1B, PDE5A, PSEN2, ALDOA, CCL2, TNF, EGLN3, SOX4, CX3CL1, SRF, ACE, PTK2B, BCL2, ARG2, CAMK2D, LIMD1, CD24, DNMT3B, ANGPTL4, PLAT, NOS1, CAPN2, SOD2, AJUBA, PENK, DIO3, APAF1, PLAU, VLDLR	1481	270	17535	2.587253357341136	1.1517233433622209E-7	1.279692674049926E-8	4.3547698780344035E-8
GOTERM_BP_DIRECT	GO:0042493~response to drug	92	5.545509342977698	3.170127270960926E-11	TSPO, PDGFB, PTGS2, PDGFA, MMP9, EDN1, ACOT2, AQP7, MMP2, CCNE1, TNFRSF11B, GPX3, TGFA, FAS, TOP2A, MYC, FOSL1, EGR1, ICAM1, NCF2, PTGER4, TP53, RPH3AL, CFTR, FOSB, MMP13, DDIT3, JUNB, MMP12, RAD51, VEGFC, SS18, CD36, NME1, ABCB1B, JUN, TGIF1, COL1A1, DBN1, AOC1, CROT, CCL3, TNF, CCL2, ADORA2A, ERBB2, ADCYAP1R1, ELN, CDH3, TIMP2, ITGB1, SRC, CYP2B1, PRSS8, ALDH1A1, TYMS, ACE, PLIN2, PTK2B, BCL2, ARG2, OXCT1, JUND, ENO2, THBS1, DNMT3B, LPL, GSTA3, NES, MAT2A, LGALS1, IL1RN, MAP1B, ANXA1, ATP1A3, S100A10, BIRC5, DPYSL2, STAT3, PSMB9, SOD2, LCN2, ORM1, CYP17A1, ABCC9, SFRP1, FYN, FABP4, ABCC1, GRK5, IKBKB, VLDLR	1481	528	17535	2.063025596955374	1.5967947686323924E-7	1.59679488520581E-8	6.037624844523748E-8
