Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006810~transport	9	5.084745762711865	7.470824966212132E-5	MUP5, MUP4, AFM, LOC259244, FABP12, SLC25A22, LOC298111, CPT1A, NXT2	157	155	17535	6.485103760016437	0.07378929545479163	0.07378929545479163	0.11835733378162683
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	6	3.389830508474576	2.0810038100758653E-4	PPARA, HDAC2, USP2, CIART, NOCT, LGR4	157	61	17535	10.985694894016914	0.19227466473664667	0.10126459107067931	0.3293589092105531
GOTERM_BP_DIRECT	GO:0001561~fatty acid alpha-oxidation	3	1.694915254237288	7.727219138010256E-4	HAO1, HACL1, PHYH	157	5	17535	67.01273885350318	0.5475686107540743	0.23231290028902674	1.217868829467006
GOTERM_BP_DIRECT	GO:0035356~cellular triglyceride homeostasis	3	1.694915254237288	0.0016038135782471235	C1QTNF3, XBP1, FITM2	157	7	17535	47.86624203821656	0.8073410384406594	0.33748257721292085	2.5122145378508765
GOTERM_BP_DIRECT	GO:0030300~regulation of intestinal cholesterol absorption	3	1.694915254237288	0.0016038135782471235	ABCG8, ABCG5, APOA5	157	7	17535	47.86624203821656	0.8073410384406594	0.33748257721292085	2.5122145378508765
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	5	2.824858757062147	0.0017607432147747535	PPARA, NR1I3, NR1I2, ESRRG, PAQR7	157	58	17535	9.628267076652756	0.8360370545146053	0.30345505898240543	2.754826916652753
GOTERM_BP_DIRECT	GO:0009437~carnitine metabolic process	3	1.694915254237288	0.0021259398828811626	ACADM, CPT1A, POR	157	8	17535	41.88296178343949	0.8873574982216874	0.3050550853615265	3.317230807185245
GOTERM_BP_DIRECT	GO:0007623~circadian rhythm	6	3.389830508474576	0.0045424974419639025	EGFR, TIMELESS, KLF9, NOCT, LGR4, ATP7B	157	121	17535	5.538242880454809	0.9906391569987432	0.48691673272972136	6.96263184399254
GOTERM_BP_DIRECT	GO:0045723~positive regulation of fatty acid biosynthetic process	3	1.694915254237288	0.004895400270126842	AGT, APOA5, RGN	157	12	17535	27.92197452229299	0.9934938992410343	0.46707622190664533	7.4840839662903225
GOTERM_BP_DIRECT	GO:0007588~excretion	3	1.694915254237288	0.007653162351345571	ABCG8, ABCG5, AGT	157	15	17535	22.337579617834397	0.9996226530978763	0.5834780763645848	11.465679520753792
GOTERM_BP_DIRECT	GO:0042493~response to drug	12	6.779661016949152	0.007675935986556185	ABCG8, CCND1, ABCG5, HDAC2, ACADM, DAB1, PDGFA, XBP1, MAP1B, CYP2D2, CPT1A, POR	157	528	17535	2.5383613202084536	0.9996314344024091	0.5464225244924638	11.497880868194976
GOTERM_BP_DIRECT	GO:0010949~negative regulation of intestinal phytosterol absorption	2	1.1299435028248588	0.0177143407460573	ABCG8, ABCG5	157	2	17535	111.68789808917198	0.9999999891360798	0.8112013960415262	24.67166825777476
GOTERM_BP_DIRECT	GO:0045796~negative regulation of intestinal cholesterol absorption	2	1.1299435028248588	0.0177143407460573	ABCG8, ABCG5	157	2	17535	111.68789808917198	0.9999999891360798	0.8112013960415262	24.67166825777476
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	4	2.2598870056497176	0.019376176110721066	ABCG8, ABCG5, XBP1, APOA5	157	64	17535	6.980493630573249	0.9999999980879313	0.8123024407865718	26.66660194242493
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	3	1.694915254237288	0.02386444169172327	ABCG8, ABCG5, APOA5	157	27	17535	12.409766454352441	0.9999999999827258	0.8513696673055462	31.80995664128371
GOTERM_BP_DIRECT	GO:0017144~drug metabolic process	3	1.694915254237288	0.02906850302794785	FMO1, FMO3, PCK1	157	30	17535	11.168789808917198	0.9999999999999283	0.8848916965235472	37.34997346295713
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	12	6.779661016949152	0.031160617054478923	LDHB, ACADM, HSD17B2, PYROXD1, FMO3, HAO2, CYP2T1, AOX3, CYP2D2, CRYM, POR, DHRS7	157	651	17535	2.0587630984179164	0.9999999999999921	0.8852845131219166	39.45593378001679
GOTERM_BP_DIRECT	GO:0030522~intracellular receptor signaling pathway	3	1.694915254237288	0.034679526509190414	PPARA, NR1I3, NR1I2	157	33	17535	10.153445280833814	0.9999999999999998	0.8959933655583514	42.8492223224132
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	3	1.694915254237288	0.034679526509190414	SDS, PFKFB1, PCK1	157	33	17535	10.153445280833814	0.9999999999999998	0.8959933655583514	42.8492223224132
GOTERM_BP_DIRECT	GO:0055092~sterol homeostasis	2	1.1299435028248588	0.03511685970103237	ABCG8, XBP1	157	4	17535	55.84394904458599	0.9999999999999999	0.8843878272651119	43.2582664382405
GOTERM_BP_DIRECT	GO:0070141~response to UV-A	2	1.1299435028248588	0.03511685970103237	EGFR, CCND1	157	4	17535	55.84394904458599	0.9999999999999999	0.8843878272651119	43.2582664382405
GOTERM_BP_DIRECT	GO:0000320~re-entry into mitotic cell cycle	2	1.1299435028248588	0.03511685970103237	CCND1, CCNF	157	4	17535	55.84394904458599	0.9999999999999999	0.8843878272651119	43.2582664382405
GOTERM_BP_DIRECT	GO:0015918~sterol transport	2	1.1299435028248588	0.03511685970103237	ABCG8, ABCG5	157	4	17535	55.84394904458599	0.9999999999999999	0.8843878272651119	43.2582664382405
GOTERM_BP_DIRECT	GO:0001889~liver development	5	2.824858757062147	0.04065551405917913	EGFR, CCND1, ACADM, XBP1, RGN	157	145	17535	3.8513068306611027	1.0	0.9061247146459009	48.206890955840464
GOTERM_BP_DIRECT	GO:0016358~dendrite development	3	1.694915254237288	0.04067263012133071	HDAC2, DAB1, MAP1B	157	36	17535	9.30732484076433	1.0	0.8937793143952787	48.22153669319109
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	5	2.824858757062147	0.041487061865115214	HAO1, EGFR, PINK1, RCAN2, CAR3	157	146	17535	3.8249280167524646	1.0	0.8862434678588956	48.913955403923424
GOTERM_BP_DIRECT	GO:0071332~cellular response to fructose stimulus	2	1.1299435028248588	0.04370289414795071	XBP1, PCK1	157	5	17535	44.67515923566879	1.0	0.8873265270002435	50.754172732281354
GOTERM_BP_DIRECT	GO:1900020~positive regulation of protein kinase C activity	2	1.1299435028248588	0.04370289414795071	AGT, ROR2	157	5	17535	44.67515923566879	1.0	0.8873265270002435	50.754172732281354
GOTERM_BP_DIRECT	GO:0071375~cellular response to peptide hormone stimulus	3	1.694915254237288	0.04486847331282357	XBP1, MAP1B, POR	157	38	17535	8.81746563861884	1.0	0.8824509213381645	51.69705947545884
GOTERM_BP_DIRECT	GO:0031100~organ regeneration	4	2.2598870056497176	0.04758128759093536	DDR1, CCND1, PFKFB1, APOA5	157	91	17535	4.909358157765801	1.0	0.8863574147101887	53.826482472175975
GOTERM_BP_DIRECT	GO:0048143~astrocyte activation	2	1.1299435028248588	0.052213011004735015	EGFR, AGT	157	6	17535	37.22929936305732	1.0	0.8989853781878511	57.26017408815911
GOTERM_BP_DIRECT	GO:0008544~epidermis development	3	1.694915254237288	0.05834378950681462	EGFR, PPARA, POU3F1	157	44	17535	7.615083960625361	1.0	0.9151712491369034	61.43816525350434
GOTERM_BP_DIRECT	GO:0033590~response to cobalamin	2	1.1299435028248588	0.060647877243912685	EGFR, SDS	157	7	17535	31.91082802547771	1.0	0.9153225647583907	62.906950938125085
GOTERM_BP_DIRECT	GO:0002082~regulation of oxidative phosphorylation	2	1.1299435028248588	0.060647877243912685	SLC25A33, PINK1	157	7	17535	31.91082802547771	1.0	0.9153225647583907	62.906950938125085
