Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	17	0.06343046901235029	7.822374974569719E-4	RGD1309676, CYP1A1, CYP2D4, ETHE1, CYP2C7, QDPR, CYP2D2, TECR, IYD, AKR1C13, DMGDH, HSD17B6, KDSR, CYP3A9, SARDH, BCO2, GFOD2	175	651	17535	2.616589861751152	0.5775062008839523	0.5775062008839523	1.2437556329536914
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	7	0.02611842841685012	8.390424977511578E-4	APOA2, IL4R, ESR1, ADRA1B, RCAN1, PTPRN, CYP3A9	175	111	17535	6.31891891891892	0.6031407339455221	0.3700323293577059	1.3335082877508175
GOTERM_BP_DIRECT	GO:0009812~flavonoid metabolic process	3	0.01119361217865005	9.599892467554239E-4	CYP1A1, SULT1B1, SULT1A1	175	5	17535	60.12	0.6526616197711737	0.29706107715453656	1.5243510806760563
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	4	0.014924816238200066	0.003855512805509467	SULT1B1, CYP2D4, SULT1A1, HSD17B6	175	32	17535	12.525	0.9857802560963556	0.654679036719793	5.991221587264983
GOTERM_BP_DIRECT	GO:0009750~response to fructose	3	0.01119361217865005	0.006052808941320264	KHK, SLC2A5, GPAM	175	12	17535	25.05	0.998749726298386	0.737335718408513	9.253409770355258
GOTERM_BP_DIRECT	GO:0045821~positive regulation of glycolytic process	3	0.01119361217865005	0.00823763126552795	GPD1, GCK, ENTPD5	175	14	17535	21.471428571428575	0.9998891346983443	0.7808208320953254	12.391622330396912
GOTERM_BP_DIRECT	GO:0006811~ion transport	4	0.014924816238200066	0.00943989525842459	AQP11, KCNN2, SLCO2A1, ADD1	175	44	17535	9.109090909090908	0.9999708393847542	0.7750355926549377	14.074826582381217
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	6	0.0223872243573001	0.010536432159016656	APOA2, PNLIPRP2, DUSP1, BCHE, SULT1A1, GHR	175	133	17535	4.5203007518797	0.9999913863210608	0.7672452326900703	15.583529696831832
GOTERM_BP_DIRECT	GO:0009395~phospholipid catabolic process	3	0.01119361217865005	0.013495081019236231	APOA2, PNLIPRP2, ANGPTL3	175	18	17535	16.7	0.999999681374985	0.8102672909743499	19.531316393148202
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	3	0.01119361217865005	0.013495081019236231	GCK, PGM1, PER2	175	18	17535	16.7	0.999999681374985	0.8102672909743499	19.531316393148202
GOTERM_BP_DIRECT	GO:0042426~choline catabolic process	2	0.007462408119100033	0.019748116405932575	DMGDH, SARDH	175	2	17535	100.2	0.999999999709737	0.8887553402119778	27.312463782160645
GOTERM_BP_DIRECT	GO:0009822~alkaloid catabolic process	2	0.007462408119100033	0.019748116405932575	CYP2D4, CYP3A9	175	2	17535	100.2	0.999999999709737	0.8887553402119778	27.312463782160645
GOTERM_BP_DIRECT	GO:0009749~response to glucose	5	0.018656020297750084	0.021283802592259336	KHK, APOA2, GCK, PTPRN, GPAM	175	106	17535	4.726415094339623	0.9999999999483452	0.8839010756993312	29.112465368300256
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	4	0.014924816238200066	0.0217455978765589	PER2, ANGPTL3, GPAM, GHR	175	60	17535	6.680000000000001	0.9999999999692784	0.8669687568746773	29.645515986582748
GOTERM_BP_DIRECT	GO:0060348~bone development	4	0.014924816238200066	0.024700117357290413	FGFR3, CADM1, PDGFA, LRP5	175	63	17535	6.361904761904762	0.9999999999989007	0.8797495480473376	32.96799645613034
GOTERM_BP_DIRECT	GO:0009804~coumarin metabolic process	2	0.007462408119100033	0.029476276318640336	CYP1A1, CYP2D4	175	3	17535	66.8	0.999999999999995	0.9049117248049465	38.029647451743486
GOTERM_BP_DIRECT	GO:0051100~negative regulation of binding	2	0.007462408119100033	0.029476276318640336	CYP2D4, P2RY1	175	3	17535	66.8	0.999999999999995	0.9049117248049465	38.029647451743486
